Date,Open,High,Low,Close,Adj Close,Volume
2020-06-01,119.860001,121.199997,117.610001,120.500000,112.619873,2131300
2020-06-02,121.839996,123.820000,121.279999,123.320000,115.255447,2977500
2020-06-03,125.449997,127.349998,125.010002,127.089996,118.778923,3712600
2020-06-04,125.410004,129.029999,124.739998,128.960007,120.526634,3076700
2020-06-05,137.850006,139.369995,133.389999,135.119995,126.283806,5591900
2020-06-08,135.320007,139.940002,135.320007,137.720001,128.713760,4139200
2020-06-09,135.020004,135.410004,133.210007,134.190002,125.414619,3819600
2020-06-10,133.720001,135.380005,130.559998,132.440002,123.779060,4018700
2020-06-11,126.410004,126.839996,121.519997,121.550003,113.601196,5969300
2020-06-12,124.400002,125.169998,119.349998,123.150002,115.096573,4492700
2020-06-15,118.510002,124.379997,118.010002,123.610001,115.526497,4093100
2020-06-16,131.369995,132.440002,126.389999,130.110001,121.601440,6892400
2020-06-17,130.160004,130.470001,127.760002,128.229996,119.844360,3228100
2020-06-18,127.139999,128.979996,126.699997,127.589996,119.246208,2467700
2020-06-19,130.000000,130.000000,125.730003,127.459999,119.124718,6488000
2020-06-22,126.360001,126.480003,124.599998,125.790001,117.563942,2806300
2020-06-23,127.389999,127.570000,125.830002,126.250000,117.993835,2357100
2020-06-24,124.790001,124.839996,121.830002,122.059998,114.077858,3766500
2020-06-25,121.610001,124.830002,120.800003,124.709999,116.554558,2903400
2020-06-26,124.330002,124.440002,121.449997,122.389999,114.386269,3645800
2020-06-29,123.720001,126.040001,123.279999,125.250000,117.059235,2798700
2020-06-30,124.010002,127.059998,124.010002,126.500000,118.227509,2778800
2020-07-01,129.380005,129.399994,125.879997,126.059998,117.816261,2807800
2020-07-02,128.250000,130.339996,127.190002,127.720001,119.367714,2527500
2020-07-06,130.130005,130.500000,128.169998,129.429993,120.965889,2491900
2020-07-07,127.739998,128.750000,126.800003,127.199997,118.881706,2018100
2020-07-08,129.330002,129.330002,126.470001,128.130005,119.750908,2279500
2020-07-09,127.540001,128.350006,125.120003,125.730003,117.507858,2663500
2020-07-10,125.970001,128.229996,125.820000,128.009995,119.638748,2691400
2020-07-13,129.419998,132.089996,128.850006,130.570007,122.031334,3708400
2020-07-14,130.320007,137.309998,129.229996,136.880005,127.928711,6540800
2020-07-15,140.169998,140.169998,137.110001,138.360001,129.311890,4915200
2020-07-16,138.300003,140.990005,137.600006,138.559998,129.498856,3621500
2020-07-17,137.869995,138.429993,136.529999,136.899994,128.905609,2458200
2020-07-20,135.759995,136.949997,134.259995,134.630005,126.768204,2478000
2020-07-21,134.770004,137.179993,134.429993,135.869995,127.935760,3221100
2020-07-22,135.250000,137.869995,135.190002,136.979996,128.980942,2156800
2020-07-23,136.899994,137.520004,135.710007,136.600006,128.623154,1613700
2020-07-24,137.199997,138.690002,136.850006,137.580002,129.545944,2036300
2020-07-27,137.149994,140.339996,137.059998,139.889999,131.720993,2506900
2020-07-28,138.940002,139.990005,137.919998,138.029999,129.969604,2029900
2020-07-29,138.580002,141.080002,137.800003,140.529999,132.323639,2338300
2020-07-30,139.080002,139.100006,135.970001,136.729996,128.745544,3063500
2020-07-31,132.429993,135.149994,130.210007,132.880005,125.120392,6780900
2020-08-03,132.300003,133.000000,131.100006,131.779999,124.084618,2851100
2020-08-04,131.369995,132.440002,130.669998,131.520004,123.839798,2301800
2020-08-05,132.779999,135.940002,132.610001,134.970001,127.088333,2767800
2020-08-06,134.520004,135.210007,133.699997,134.389999,126.542198,2446400
2020-08-07,134.000000,135.110001,132.520004,134.919998,127.041245,2223700
2020-08-10,135.729996,142.160004,135.679993,142.020004,133.726624,5181600
2020-08-11,144.020004,146.199997,142.289993,142.529999,134.206848,4206000
2020-08-12,143.949997,144.169998,141.330002,142.570007,134.244522,2541200
2020-08-13,141.600006,142.740005,139.770004,140.669998,132.455460,2939900
2020-08-14,139.449997,140.889999,138.770004,139.960007,131.786942,2038500
2020-08-17,140.149994,140.600006,138.300003,138.720001,130.619324,2284000
2020-08-18,138.949997,140.110001,138.080002,138.369995,130.289780,1563200
2020-08-19,138.500000,139.919998,137.460007,138.020004,129.960205,1849500
2020-08-20,136.020004,137.979996,135.649994,137.479996,129.451736,2279700
2020-08-21,136.800003,139.000000,136.800003,138.429993,130.346283,2524600
2020-08-24,139.759995,142.250000,139.080002,141.679993,133.406479,2921700
2020-08-25,142.669998,144.929993,140.539993,141.149994,132.907440,2467500
2020-08-26,140.479996,142.440002,139.809998,141.830002,133.547729,2379900
2020-08-27,142.130005,144.339996,141.279999,143.369995,134.997803,3010300
2020-08-28,144.279999,145.850006,142.690002,143.630005,135.242615,3698700
2020-08-31,143.500000,143.600006,142.270004,142.309998,133.999710,2886500
2020-09-01,141.669998,146.119995,140.910004,146.050003,137.521301,2673900
2020-09-02,146.869995,149.550003,146.399994,149.270004,140.553284,4515500
2020-09-03,148.589996,151.199997,145.300003,146.759995,138.189804,4479100
2020-09-04,148.699997,150.779999,146.039993,148.179993,139.526886,5129400
2020-09-08,147.000000,150.759995,145.720001,148.520004,139.847061,4775200
2020-09-09,149.800003,155.479996,149.210007,152.690002,143.773544,5345100
2020-09-10,152.009995,153.250000,148.750000,149.860001,141.108795,4387000
2020-09-11,150.479996,154.399994,150.240005,153.830002,144.846985,3237100
2020-09-14,154.000000,154.800003,152.210007,153.509995,144.545670,2569300
2020-09-15,154.199997,154.470001,148.360001,148.600006,139.922394,4092400
2020-09-16,150.000000,151.979996,148.369995,151.110001,142.285812,3302000
2020-09-17,149.850006,156.250000,149.149994,153.869995,144.884644,4487000
2020-09-18,153.679993,156.210007,152.059998,152.389999,143.491058,5113500
2020-09-21,148.559998,149.500000,143.869995,145.330002,136.843338,4278200
2020-09-22,145.009995,147.500000,144.500000,147.149994,138.557053,2579500
2020-09-23,147.479996,148.910004,143.600006,144.380005,135.948822,2420100
2020-09-24,144.020004,147.440002,142.729996,145.139999,136.664459,2138800
2020-09-25,143.889999,146.699997,143.009995,145.910004,137.389496,1848900
2020-09-28,148.000000,150.309998,147.410004,147.679993,139.056122,2212700
2020-09-29,148.369995,148.970001,146.210007,147.410004,138.801895,1605600
2020-09-30,148.000000,150.949997,147.740005,149.149994,140.440262,3642800
2020-10-01,149.919998,150.309998,145.649994,146.710007,138.142761,2157400
2020-10-02,144.270004,151.250000,143.750000,149.940002,141.184143,3220500
2020-10-05,152.169998,154.449997,151.619995,153.490005,144.526840,2597700
2020-10-06,154.000000,155.449997,151.279999,151.529999,142.681290,2559800
2020-10-07,153.279999,156.059998,153.199997,154.770004,145.732086,2334200
2020-10-08,155.750000,156.729996,154.240005,156.660004,147.511734,1842900
2020-10-09,157.869995,159.389999,157.399994,158.940002,149.658600,4084200
2020-10-12,159.970001,163.199997,159.520004,162.610001,153.114273,4279800
2020-10-13,161.720001,163.179993,161.119995,162.119995,152.652878,3319000
2020-10-14,162.660004,164.820007,162.500000,163.610001,154.055878,4087100
2020-10-15,160.270004,165.779999,160.149994,165.039993,155.402344,2958500
2020-10-16,167.250000,170.509995,166.619995,168.750000,158.895706,5569000
2020-10-19,168.740005,170.020004,166.800003,167.529999,157.746964,2757700
2020-10-20,168.199997,171.259995,167.910004,168.990005,159.121719,3007100
2020-10-21,169.809998,170.520004,166.740005,167.399994,157.624542,2502000
2020-10-22,167.979996,169.850006,166.889999,169.660004,159.752563,2356800
2020-10-23,169.369995,170.649994,167.559998,168.589996,159.714691,2857300
2020-10-26,166.639999,166.639999,160.830002,163.199997,154.608444,4506600
2020-10-27,160.960007,161.850006,157.009995,157.910004,149.596939,4857900
2020-10-28,153.800003,155.429993,150.520004,151.160004,143.202286,5645100
2020-10-29,150.600006,155.509995,149.630005,154.669998,146.527481,3867200
2020-10-30,153.960007,157.289993,153.039993,157.050003,148.782211,4373500
2020-11-02,159.199997,163.850006,157.649994,163.270004,154.674744,4072400
2020-11-03,165.000000,169.000000,163.070007,167.690002,158.862076,4843600
2020-11-04,159.179993,162.380005,155.229996,155.229996,147.057999,9081700
2020-11-05,157.669998,164.960007,157.600006,163.089996,154.504227,4821600
2020-11-06,163.940002,165.539993,160.759995,161.289993,152.798996,2983000
2020-11-09,174.029999,176.369995,170.119995,170.820007,161.827301,5969600
2020-11-10,171.899994,174.990005,170.770004,172.300003,163.229370,3499100
2020-11-11,172.380005,172.740005,167.470001,169.460007,160.538879,2345500
2020-11-12,168.830002,171.100006,167.649994,169.130005,160.226273,2185500
2020-11-13,170.300003,172.220001,169.190002,171.710007,162.670410,2120200
2020-11-16,175.000000,175.000000,171.830002,173.190002,164.072525,3902400
2020-11-17,172.169998,172.479996,170.190002,171.910004,162.859909,2110800
2020-11-18,172.039993,175.380005,172.039993,172.740005,163.646210,3165100
2020-11-19,172.500000,173.250000,170.710007,172.899994,163.797775,2012100
2020-11-20,172.449997,173.119995,171.309998,172.229996,163.163040,2449800
2020-11-23,173.759995,175.500000,173.240005,174.779999,165.578781,2403500
2020-11-24,176.250000,178.320007,175.270004,176.899994,167.587189,3447000
2020-11-25,176.460007,176.479996,172.779999,174.630005,165.436722,2506400
2020-11-27,174.410004,175.919998,173.880005,175.080002,165.863007,976900
2020-11-30,173.610001,174.880005,172.429993,173.589996,164.451462,2382600
2020-12-01,175.389999,176.570007,172.940002,173.259995,164.138824,2710200
2020-12-02,173.259995,174.419998,172.279999,173.869995,164.716721,1971000
2020-12-03,173.869995,175.080002,173.279999,174.630005,165.436722,2903900
2020-12-04,175.919998,183.809998,175.619995,182.210007,172.617661,6086200
2020-12-07,180.389999,180.389999,176.559998,178.710007,169.301926,4587400
2020-12-08,177.660004,180.740005,177.500000,178.839996,169.425095,2001600
2020-12-09,179.619995,180.479996,177.000000,180.070007,170.590317,2915500
2020-12-10,179.240005,179.529999,177.139999,178.850006,169.434555,3109400
2020-12-11,176.990005,179.779999,176.229996,179.289993,169.851379,2673400
2020-12-14,180.600006,183.330002,177.779999,178.050003,168.676666,2533600
2020-12-15,179.929993,182.759995,179.020004,181.740005,172.172379,2360300
2020-12-16,180.850006,181.270004,178.360001,179.500000,170.050323,2031800
2020-12-17,180.669998,180.729996,178.580002,179.169998,169.737701,2296500
2020-12-18,180.070007,181.300003,177.470001,180.960007,171.433456,5262700
2020-12-21,176.940002,180.889999,176.320007,180.160004,170.675583,2071000
2020-12-22,179.289993,180.160004,176.479996,176.580002,167.284042,2493300
2020-12-23,177.449997,179.289993,177.009995,178.419998,169.027176,1862500
2020-12-24,179.449997,179.850006,178.350006,179.559998,170.107178,585700
2020-12-28,180.479996,181.119995,178.309998,178.369995,168.979813,1508800
2020-12-29,179.169998,179.380005,175.110001,176.649994,167.350372,1490300
2020-12-30,179.770004,182.229996,178.690002,180.039993,170.561905,2720600
2020-12-31,180.250000,182.100006,178.750000,182.020004,172.437683,1717800
2021-01-04,183.000000,185.979996,180.250000,182.149994,172.560822,4078300
2021-01-05,181.210007,185.800003,181.210007,183.639999,173.972382,2933700
2021-01-06,187.149994,197.279999,186.149994,193.860001,183.654373,8034700
2021-01-07,196.850006,197.369995,192.199997,194.229996,184.004883,5297500
2021-01-08,193.850006,195.259995,191.320007,194.259995,184.033295,3186600
2021-01-11,191.559998,195.460007,190.309998,193.860001,183.654373,2540800
2021-01-12,194.679993,198.000000,193.309998,197.539993,187.140640,2466100
2021-01-13,198.789993,200.169998,195.800003,195.889999,185.577484,3154700
2021-01-14,196.100006,197.910004,195.360001,197.399994,187.007980,2486600
2021-01-15,195.660004,195.710007,190.880005,194.619995,184.374329,3317100
2021-01-19,194.289993,196.110001,193.440002,194.059998,184.821976,2361200
2021-01-20,192.660004,193.899994,190.419998,192.339996,183.183853,2501100
2021-01-21,192.350006,193.720001,190.050003,192.190002,183.040985,1951200
2021-01-22,190.850006,192.820007,189.309998,191.940002,182.802887,2027000
2021-01-25,190.559998,191.369995,186.970001,187.339996,178.421890,3837100
2021-01-26,187.600006,189.410004,186.830002,187.210007,178.298080,2506000
2021-01-27,184.199997,185.550003,179.339996,180.630005,172.031296,4095300
2021-01-28,182.259995,187.610001,181.309998,184.339996,175.564697,3445400
2021-01-29,183.500000,188.820007,180.729996,182.839996,174.136078,4541400
2021-02-01,185.960007,186.800003,182.020004,184.720001,175.926575,2738200
2021-02-02,186.500000,192.779999,185.639999,192.500000,183.336243,5265400
2021-02-03,190.910004,191.529999,189.059998,191.449997,182.336227,2979000
2021-02-04,192.000000,192.610001,190.199997,191.649994,182.526718,2253800
2021-02-05,192.520004,194.330002,190.009995,193.000000,183.812454,2240000
2021-02-08,195.000000,197.539993,194.669998,197.449997,188.050598,2725700
2021-02-09,197.539993,198.660004,194.889999,197.279999,187.888687,2331600
2021-02-10,198.500000,199.710007,196.259995,197.720001,188.307739,2816400
