Date,Open,High,Low,Close,Adj Close,Volume
2020-06-01,249.410004,249.779999,245.869995,247.289993,229.063477,3407800
2020-06-02,248.630005,252.720001,247.000000,252.710007,234.084000,5301000
2020-06-03,251.800003,252.830002,250.389999,251.000000,233.888321,4638100
2020-06-04,249.770004,252.169998,247.470001,248.949997,231.978073,4759400
2020-06-05,252.339996,255.850006,250.380005,254.899994,237.522430,5054300
2020-06-08,252.490005,256.809998,252.259995,256.769989,239.264938,3811900
2020-06-09,255.330002,258.290009,253.860001,256.760010,239.255646,3716100
2020-06-10,257.450012,259.290009,254.220001,254.449997,237.103119,3589800
2020-06-11,248.860001,250.619995,238.740005,239.470001,223.144409,6563700
2020-06-12,243.070007,246.389999,237.050003,242.449997,225.921173,5238500
2020-06-15,237.619995,242.220001,234.309998,241.360001,224.905518,6250900
2020-06-16,249.399994,251.649994,242.869995,249.949997,232.909897,5291600
2020-06-17,252.770004,254.619995,250.080002,250.850006,233.748566,4234000
2020-06-18,249.360001,251.750000,247.130005,249.210007,232.220383,3347800
2020-06-19,253.100006,254.300003,246.380005,246.649994,229.834885,11114600
2020-06-22,245.699997,250.059998,245.509995,249.160004,232.173767,3815200
2020-06-23,253.000000,253.440002,250.130005,250.309998,233.245346,3105300
2020-06-24,247.809998,250.289993,242.729996,246.130005,229.350327,3873000
2020-06-25,244.800003,246.350006,242.199997,245.380005,228.651489,2938400
2020-06-26,245.350006,246.100006,240.250000,241.009995,224.579376,5002700
2020-06-29,242.660004,246.500000,240.339996,246.119995,229.341003,3468300
2020-06-30,247.000000,251.649994,246.089996,250.509995,233.431717,4524600
2020-07-01,249.649994,250.330002,246.929993,248.149994,231.232605,3677300
2020-07-02,251.940002,252.300003,247.919998,248.500000,231.558777,3369800
2020-07-06,250.270004,251.500000,247.039993,249.550003,232.537186,3133800
2020-07-07,247.369995,250.779999,247.070007,247.350006,230.487167,2927800
2020-07-08,247.869995,249.789993,246.220001,249.169998,232.183090,2294000
2020-07-09,249.660004,250.509995,246.350006,247.960007,231.055588,2994700
2020-07-10,248.289993,250.330002,246.639999,250.110001,233.059006,2745300
2020-07-13,251.919998,257.859985,249.089996,249.619995,232.602402,4437500
2020-07-14,249.000000,258.179993,248.460007,257.790009,240.215439,4614200
2020-07-15,260.140015,261.290009,255.149994,257.799988,240.224701,4343700
2020-07-16,256.760010,260.500000,256.000000,258.079987,240.485657,2511200
2020-07-17,260.029999,260.649994,257.720001,260.380005,242.628830,3091300
2020-07-20,259.040009,261.200012,258.019989,260.170013,242.433167,2451100
2020-07-21,261.619995,263.869995,260.720001,262.420013,244.529755,2439900
2020-07-22,262.589996,265.589996,262.000000,265.170013,247.092331,2750000
2020-07-23,267.799988,267.799988,261.799988,263.809998,245.824997,2680100
2020-07-24,265.040009,266.890015,262.989990,265.309998,247.222717,2984500
2020-07-27,265.089996,268.679993,265.089996,267.420013,249.188919,2412500
2020-07-28,268.559998,269.070007,264.670013,265.279999,247.194809,2227000
2020-07-29,264.799988,267.109985,264.170013,264.660004,246.617081,2874100
2020-07-30,263.339996,267.350006,261.549988,266.309998,248.154587,2347800
2020-07-31,265.000000,267.170013,260.609985,265.489990,247.390503,3640600
2020-08-03,266.730011,268.579987,265.670013,266.179993,248.033463,2363500
2020-08-04,266.630005,267.890015,263.839996,267.869995,249.608215,2224000
2020-08-05,268.390015,268.390015,265.890015,267.480011,249.244797,1959900
2020-08-06,266.600006,270.440002,266.529999,269.369995,251.005951,2203400
2020-08-07,270.609985,274.920013,269.809998,271.640015,253.121231,2846300
2020-08-10,272.420013,275.000000,271.799988,274.730011,256.000519,2393100
2020-08-11,277.690002,279.369995,274.410004,274.920013,256.177612,3321300
2020-08-12,279.750000,282.970001,276.959991,281.579987,262.383545,3867900
2020-08-13,281.160004,282.649994,279.739990,281.660004,262.458160,2202400
2020-08-14,281.140015,282.000000,279.190002,280.549988,261.423767,2490400
2020-08-17,284.399994,289.220001,283.570007,288.239990,268.589539,5584400
2020-08-18,288.899994,290.579987,283.040009,285.000000,265.570435,6934300
2020-08-19,287.459991,287.970001,281.929993,282.859985,263.576263,4986800
2020-08-20,280.540009,281.910004,279.440002,280.679993,261.544922,3530000
2020-08-21,279.970001,283.549988,278.420013,283.230011,263.921051,5519100
2020-08-24,284.989990,286.850006,281.920013,286.750000,267.201050,4430900
2020-08-25,287.269989,287.480011,283.890015,286.130005,266.623352,2854500
2020-08-26,287.730011,292.119995,286.269989,291.929993,272.027985,4001900
2020-08-27,292.220001,292.950012,286.559998,288.630005,268.952972,3430900
2020-08-28,288.309998,288.829987,284.769989,286.290009,266.772491,3100100
2020-08-31,285.000000,286.690002,282.869995,285.040009,265.607697,4105400
2020-09-01,284.029999,286.679993,283.500000,285.940002,266.446259,3235100
2020-09-02,284.850006,288.040009,283.600006,287.200012,269.031769,3464600
2020-09-03,287.299988,287.700012,272.170013,274.630005,257.256927,5380100
2020-09-04,275.549988,276.769989,264.670013,269.660004,252.601303,5253500
2020-09-08,267.109985,271.040009,262.809998,269.260010,252.226639,5241200
2020-09-09,272.459991,279.739990,271.750000,277.040009,259.514496,4754700
2020-09-10,278.010010,280.980011,271.170013,272.700012,255.449036,3156300
2020-09-11,273.980011,277.980011,273.459991,276.329987,258.849365,3729200
2020-09-14,278.549988,282.459991,278.019989,280.649994,262.896088,3055800
2020-09-15,283.040009,286.700012,282.380005,285.579987,267.514191,4174900
2020-09-16,285.609985,286.579987,280.679993,281.630005,263.814117,3379100
2020-09-17,277.910004,282.720001,276.959991,279.959991,262.249725,3166600
2020-09-18,278.410004,279.829987,270.809998,275.190002,257.781464,6072900
2020-09-21,271.869995,272.899994,266.529999,272.350006,255.121109,3548000
2020-09-22,271.679993,273.519989,270.630005,273.309998,256.020416,2972000
2020-09-23,275.420013,276.619995,264.690002,266.549988,249.688004,4467600
2020-09-24,265.709991,269.700012,263.880005,265.700012,248.891861,3095600
2020-09-25,264.190002,270.149994,263.920013,268.549988,251.561523,2457700
2020-09-28,271.929993,274.220001,270.299988,272.329987,255.102356,3061100
2020-09-29,273.399994,273.839996,271.109985,272.109985,254.896347,2048900
2020-09-30,273.480011,279.920013,272.519989,277.709991,260.142059,4778800
2020-10-01,279.440002,280.000000,275.850006,277.619995,260.057709,2696900
2020-10-02,274.940002,281.079987,274.100006,279.309998,261.640869,2943600
2020-10-05,280.920013,282.420013,279.700012,282.100006,264.254395,2330700
2020-10-06,282.500000,283.000000,275.769989,276.470001,258.980560,2992500
2020-10-07,280.850006,284.000000,280.000000,282.790009,264.900696,3423700
2020-10-08,283.839996,284.950012,281.170013,284.519989,266.521240,2256200
2020-10-09,285.470001,287.279999,284.089996,285.920013,267.832672,2240100
2020-10-12,287.390015,288.329987,286.059998,286.910004,268.760101,2411900
2020-10-13,285.700012,290.769989,285.700012,290.359985,271.991791,2699900
2020-10-14,289.510010,290.299988,285.149994,287.089996,268.928650,2221000
2020-10-15,284.119995,290.250000,283.119995,287.540009,269.350220,2699400
2020-10-16,288.250000,292.649994,287.250000,287.660004,269.462616,3108600
2020-10-19,289.760010,290.109985,283.380005,283.730011,265.781281,2428100
2020-10-20,285.140015,289.790009,284.130005,286.040009,267.945129,2281500
2020-10-21,285.390015,288.019989,283.279999,284.510010,266.511902,2304500
2020-10-22,283.929993,285.679993,280.649994,281.160004,263.373810,2787000
2020-10-23,282.380005,283.190002,279.549988,283.000000,265.097443,1750600
2020-10-26,279.640015,281.529999,272.000000,276.040009,258.577698,2911900
2020-10-27,276.989990,279.730011,276.119995,276.839996,259.327087,3014100
2020-10-28,270.250000,273.670013,268.690002,269.720001,252.657516,3255900
2020-10-29,269.690002,273.700012,267.309998,269.630005,252.573242,2872500
2020-10-30,268.820007,269.619995,262.029999,266.709991,249.837891,3872800
2020-11-02,270.149994,274.779999,268.519989,270.739990,253.612915,2956400
2020-11-03,274.850006,279.529999,273.720001,277.369995,259.823517,3037500
2020-11-04,276.760010,287.040009,276.010010,282.720001,264.835144,3525300
2020-11-05,288.350006,289.000000,284.079987,285.850006,267.767181,2516600
2020-11-06,286.730011,286.779999,282.850006,284.239990,266.258911,2839100
2020-11-09,287.980011,288.420013,269.470001,269.970001,252.891708,7856400
2020-11-10,272.790009,275.790009,269.250000,275.570007,258.137451,4828500
2020-11-11,277.320007,281.690002,276.170013,277.750000,260.179565,2987900
2020-11-12,283.000000,283.690002,273.839996,276.239990,258.765015,3818600
2020-11-13,276.420013,279.730011,275.260010,277.170013,259.636200,3939200
2020-11-16,279.179993,281.290009,276.399994,279.570007,261.884460,5360200
2020-11-17,272.100006,273.529999,269.399994,272.470001,255.233566,8532200
2020-11-18,270.500000,275.380005,269.000000,269.829987,252.760513,5122200
2020-11-19,270.420013,272.380005,268.700012,270.929993,253.790955,3929400
2020-11-20,271.450012,272.369995,268.869995,269.809998,252.741776,4111000
2020-11-23,270.010010,273.690002,269.549988,271.399994,254.231216,3294200
2020-11-24,274.000000,275.549988,272.570007,273.309998,256.020416,4773400
2020-11-25,273.480011,274.739990,271.209991,273.959991,256.629272,3001700
2020-11-27,275.239990,276.579987,274.359985,275.989990,258.530914,1625300
2020-11-30,275.220001,277.760010,271.920013,277.410004,259.861053,4624100
2020-12-01,278.730011,278.950012,275.549988,276.600006,259.102264,3942400
2020-12-02,273.970001,274.109985,269.570007,271.100006,255.334839,4168600
2020-12-03,270.630005,271.929993,267.140015,268.140015,252.547012,4168900
2020-12-04,267.470001,268.730011,262.820007,263.989990,248.638336,7732800
2020-12-07,263.500000,264.500000,261.000000,262.640015,247.366882,6379000
2020-12-08,261.720001,262.500000,258.730011,261.720001,246.500381,5338100
2020-12-09,264.609985,265.769989,262.250000,265.579987,250.135895,4550100
2020-12-10,264.079987,266.070007,262.109985,264.809998,249.410706,4234300
2020-12-11,263.359985,265.359985,262.649994,264.549988,249.165787,3454500
2020-12-14,266.140015,268.600006,265.269989,265.579987,250.135895,4576800
2020-12-15,267.510010,268.760010,266.200012,267.980011,252.396317,3754100
2020-12-16,268.529999,270.750000,267.510010,269.589996,253.912704,4669600
2020-12-17,272.160004,274.329987,271.299988,273.970001,258.038025,4247000
2020-12-18,274.589996,275.739990,270.299988,270.450012,254.722717,9817000
