Date,Open,High,Low,Close,Adj Close,Volume
2020-06-01,65.440002,65.959999,65.010002,65.639999,60.674995,5187000
2020-06-02,65.639999,67.309998,65.410004,66.839996,61.784233,5463700
2020-06-03,67.139999,67.680000,66.239998,66.849998,61.793468,6102400
2020-06-04,66.290001,66.720001,65.949997,66.529999,61.497677,5468900
2020-06-05,67.279999,69.190002,67.129997,68.349998,63.180016,8598400
2020-06-08,68.199997,70.639999,68.160004,70.620003,65.278313,8556300
2020-06-09,69.870003,70.290001,68.980003,69.370003,64.122864,5957100
2020-06-10,69.580002,69.610001,67.379997,67.510002,62.403557,6344400
2020-06-11,66.110001,66.430000,62.709999,63.160000,58.382584,11927500
2020-06-12,64.769997,65.779999,62.740002,64.150002,59.297707,10345500
2020-06-15,63.029999,63.779999,61.820000,63.320000,58.530483,9379400
2020-06-16,64.970001,66.190002,63.919998,65.580002,60.619534,10975600
2020-06-17,66.000000,66.139999,64.669998,65.000000,60.083412,7183300
2020-06-18,64.650002,64.970001,63.889999,64.489998,59.611984,5852200
2020-06-19,65.910004,66.000000,64.110001,64.489998,59.611984,21245800
2020-06-22,64.540001,64.730003,63.279999,64.300003,59.436363,6069600
2020-06-23,64.860001,65.260002,64.330002,64.430000,59.556522,5260300
2020-06-24,63.810001,64.050003,62.330002,63.180000,58.401073,7164400
2020-06-25,62.700001,64.199997,62.419998,64.019997,59.177536,5681400
2020-06-26,63.900002,64.120003,62.720001,63.450001,58.650650,7321900
2020-06-29,64.000000,65.269997,63.869999,64.419998,59.547283,7109100
2020-06-30,64.709999,65.269997,63.959999,64.970001,60.055679,7036100
2020-07-01,64.970001,65.599998,64.489998,64.559998,59.676685,5008000
2020-07-02,65.160004,65.800003,64.559998,64.699997,59.806091,4700700
2020-07-06,65.059998,65.400002,64.540001,64.930000,60.018703,5307300
2020-07-07,64.320000,64.570000,63.639999,63.919998,59.085094,5845900
2020-07-08,63.799999,64.129997,62.430000,63.139999,58.364101,9400300
2020-07-09,62.340000,62.740002,60.549999,61.279999,56.644791,10172500
2020-07-10,61.400002,62.730000,61.000000,62.650002,57.911167,9474700
2020-07-13,62.669998,63.540001,62.369999,62.619999,57.883430,6745100
2020-07-14,62.419998,63.900002,62.200001,63.700001,58.881741,6563300
2020-07-15,63.950001,64.629997,63.490002,64.580002,59.695179,7171100
2020-07-16,64.500000,65.360001,64.120003,64.989998,60.074162,5783700
2020-07-17,65.309998,65.629997,65.019997,65.360001,60.416172,5120900
2020-07-20,65.339996,65.470001,63.750000,63.910000,59.075855,5679800
2020-07-21,63.880001,64.769997,63.549999,64.519997,59.639713,5947600
2020-07-22,64.110001,64.209999,63.130001,63.779999,59.416134,4836000
2020-07-23,63.799999,64.349998,63.529999,63.790001,59.425453,5138300
2020-07-24,64.279999,64.989998,63.009998,63.340000,59.006245,6436800
2020-07-27,62.860001,63.060001,62.110001,62.570000,58.288929,6993400
2020-07-28,62.419998,63.500000,62.230000,63.270000,58.941029,5593500
2020-07-29,63.459999,64.580002,63.090000,64.220001,59.826035,6376000
2020-07-30,63.660000,64.150002,63.279999,64.000000,59.621090,4600800
2020-07-31,63.790001,63.900002,62.290001,62.939999,58.633610,9198000
2020-08-03,63.450001,64.169998,63.020000,63.860001,59.490662,6130500
2020-08-04,63.740002,65.410004,63.669998,64.980003,60.534035,9482400
2020-08-05,65.540001,65.599998,63.900002,64.400002,59.993717,12890100
2020-08-06,64.550003,65.400002,63.919998,64.120003,59.732880,6644100
2020-08-07,63.790001,64.970001,63.650002,64.959999,60.515396,6115100
2020-08-10,64.900002,65.959999,64.790001,65.709999,61.214085,6516500
2020-08-11,66.300003,67.169998,65.070000,65.260002,60.794884,6957500
2020-08-12,65.830002,65.980003,64.610001,64.989998,60.543346,6865100
2020-08-13,64.570000,64.970001,64.050003,64.699997,60.273182,6558000
2020-08-14,64.279999,65.680000,64.089996,65.669998,61.176826,4920500
2020-08-17,65.849998,65.879997,64.879997,64.900002,60.459503,5603800
2020-08-18,65.010002,65.559998,64.900002,65.180000,60.720345,7118700
2020-08-19,65.389999,65.709999,64.989998,65.279999,60.813503,5070000
2020-08-20,64.820000,64.930000,63.639999,63.720001,59.360241,6035400
2020-08-21,63.700001,64.120003,63.430000,63.939999,59.565189,4961700
2020-08-24,64.010002,67.300003,63.419998,63.869999,59.499981,8360100
2020-08-25,64.059998,64.169998,63.189999,63.470001,59.127346,4326100
2020-08-26,63.119999,63.169998,61.889999,62.700001,58.410034,8198800
2020-08-27,62.630001,63.610001,62.270000,63.389999,59.052822,5074000
2020-08-28,63.470001,63.630001,62.830002,63.209999,58.885139,5045000
2020-08-31,62.459999,63.060001,62.110001,62.119999,57.869717,8171400
2020-09-01,62.009998,62.040001,59.950001,60.279999,56.155605,12370500
2020-09-02,60.299999,61.320000,60.180000,60.910000,56.742500,15721300
2020-09-03,61.380001,61.990002,60.040001,60.450001,56.313976,8928900
2020-09-04,60.450001,60.799999,59.290001,60.240002,56.118347,8655200
2020-09-08,60.430000,60.810001,59.279999,59.529999,55.456924,7801500
2020-09-09,59.689999,60.139999,59.209999,59.529999,55.456924,6259300
2020-09-10,59.439999,59.650002,57.959999,58.000000,54.031609,10105400
2020-09-11,58.130001,58.139999,57.060001,57.400002,53.472664,11597100
2020-09-14,57.630001,58.209999,57.549999,57.970001,54.003666,12955200
2020-09-15,58.000000,58.610001,56.990002,57.000000,53.100025,10139200
2020-09-16,57.200001,57.849998,56.099998,57.480000,53.547180,15419400
2020-09-17,57.099998,58.680000,56.820000,58.410000,54.413563,12278700
2020-09-18,58.509998,59.770000,57.880001,59.570000,55.494183,13532300
2020-09-21,58.849998,59.009998,57.959999,58.869999,54.842079,9784500
2020-09-22,58.810001,59.230000,58.090000,58.139999,54.162025,6906400
2020-09-23,58.160000,58.380001,57.369999,57.400002,53.472664,6726000
2020-09-24,57.180000,57.599998,56.349998,56.709999,52.829872,6960900
2020-09-25,56.310001,57.430000,56.110001,57.320000,53.398129,4911400
2020-09-28,57.599998,58.599998,57.599998,57.939999,53.975716,5304900
2020-09-29,57.950001,57.950001,57.049999,57.540001,53.603088,5779900
2020-09-30,57.639999,59.099998,57.599998,58.400002,54.404236,8156400
2020-10-01,58.430000,58.669998,57.360001,57.840000,53.882557,7559200
2020-10-02,57.090000,58.689999,56.919998,57.830002,53.873245,7143300
2020-10-05,58.259998,58.970001,58.189999,58.950001,54.916611,5168900
2020-10-06,59.110001,59.520000,58.160000,58.230000,54.245869,5708000
2020-10-07,58.599998,59.980000,58.560001,59.419998,55.354450,6061400
2020-10-08,59.630001,60.500000,59.330002,60.470001,56.332611,4894100
2020-10-09,60.799999,60.799999,59.209999,59.400002,55.335823,5698900
2020-10-12,59.500000,60.220001,59.270000,59.720001,55.633919,5806900
2020-10-13,59.400002,59.950001,58.950001,59.119999,55.074974,5700200
2020-10-14,58.939999,59.340000,58.439999,58.509998,54.506718,6191700
2020-10-15,58.080002,59.330002,57.910000,59.320000,55.261295,8205000
2020-10-16,59.369999,59.860001,58.900002,59.590000,55.512821,6816100
2020-10-19,60.060001,60.439999,58.709999,58.779999,54.758240,6983900
2020-10-20,59.040001,59.869999,58.459999,59.430000,55.363773,7590600
2020-10-21,58.619999,59.619999,58.610001,59.230000,55.645615,5385300
2020-10-22,59.139999,59.529999,58.619999,59.480000,55.880482,5722500
2020-10-23,59.779999,60.599998,59.689999,60.250000,56.603886,6810100
2020-10-26,59.910000,59.980000,58.669998,59.560001,55.955643,7551500
2020-10-27,59.119999,59.259998,58.110001,58.150002,54.630970,5415000
2020-10-28,57.360001,57.939999,56.439999,56.570000,53.146580,10660200
2020-10-29,56.459999,56.669998,55.360001,55.930000,52.545319,9757900
2020-10-30,55.930000,56.310001,55.400002,56.090000,52.695633,8663100
2020-11-02,56.869999,58.230000,56.189999,58.080002,54.565208,9437900
2020-11-03,58.459999,60.080002,58.400002,59.450001,55.852299,7153900
2020-11-04,61.250000,61.959999,60.230000,60.369999,56.716621,11190800
2020-11-05,61.360001,62.610001,61.029999,61.410000,57.693684,10069400
2020-11-06,63.049999,67.330002,63.020000,64.949997,61.019459,24526900
2020-11-09,69.000000,69.629997,65.779999,67.529999,63.443317,15696400
2020-11-10,68.449997,70.650002,68.000000,70.230003,65.979927,15038800
2020-11-11,70.099998,71.010002,69.449997,69.510002,65.303513,9628000
2020-11-12,69.000000,69.900002,68.440002,69.389999,65.190750,6066400
2020-11-13,69.709999,71.180000,69.080002,71.000000,66.703331,6722000
2020-11-16,73.589996,74.059998,72.470001,73.470001,69.023857,13265600
2020-11-17,68.250000,68.720001,66.650002,67.139999,63.076935,34429700
2020-11-18,67.500000,68.269997,66.290001,66.349998,62.334736,11674600
2020-11-19,66.019997,66.489998,65.180000,66.059998,62.062275,11656400
2020-11-20,65.900002,66.870003,65.820000,66.389999,62.372311,8822500
2020-11-23,66.870003,67.480003,66.400002,66.779999,62.738705,5889100
2020-11-24,67.260002,68.830002,66.730003,68.430000,64.288857,8312200
2020-11-25,68.330002,68.400002,67.080002,67.629997,63.537273,6789100
2020-11-27,67.709999,68.160004,67.480003,67.870003,63.762749,2803700
